2013/1/30 17:12:18,-5,051,001,0.0,1607
2013/1/30 17:14:18,-5,051,001,0.0,1609
2013/1/30 17:16:18,-5,051,001,0.0,1611
2013/1/30 17:18:18,-5,051,001,0.0,1613
2013/1/30 17:20:18,-5,051,001,0.0,1606
2013/1/30 17:22:18,-5,051,001,0.0,1608
2013/1/30 17:24:18,-5,051,001,0.0,1610
2013/1/30 17:26:18,-5,051,001,0.0,1612
2013/1/30 17:28:18,-5,051,001,0.0,1614
2013/1/30 17:30:18,-5,051,001,0.0,1607
2013/1/30 17:32:18,-5,051,001,0.0,1609
2013/1/30 17:34:18,-5,051,001,0.0,1611
2013/1/30 17:36:18,-5,051,001,0.0,1613
2013/1/30 17:38:18,-5,051,001,0.0,1615
2013/1/30 17:40:18,-5,051,001,0.0,1608
2013/1/30 17:42:18,-5,051,001,0.0,1610
2013/1/30 17:44:18,-5,051,001,0.0,1612
2013/1/30 17:46:18,-5,051,001,0.0,1614
2013/1/30 17:48:18,-5,051,001,0.0,1616
2013/1/30 17:50:18,-5,051,001,0.0,1609
2013/1/30 17:52:18,-5,051,001,0.0,1611
2013/1/30 17:58:32,-5,051,001,0.0,1613
2013/1/30 18:0:32,-5,051,001,0.0,1553
2013/1/30 18:2:32,-5,051,001,0.0,1555
2013/1/30 18:4:32,-5,051,001,0.0,1557
2013/1/30 18:6:32,-5,051,001,0.0,1559
2013/1/30 18:8:32,-5,051,001,0.0,1561
2013/1/30 18:10:32,-5,051,001,0.0,1602
2013/1/30 18:12:32,-5,051,001,0.0,1604
2013/1/30 18:14:32,-5,051,001,0.0,1606
2013/1/30 18:16:32,-5,051,001,0.0,1608
2013/1/30 18:18:32,-5,051,001,0.0,1610
2013/1/30 18:20:32,-5,051,001,0.0,1603
2013/1/30 18:22:32,-5,051,001,0.0,1605
2013/1/30 18:24:32,-5,051,001,0.0,1607
2013/1/30 18:26:32,-5,051,001,0.0,1609
2013/1/30 18:28:32,-5,051,001,0.0,1611
2013/1/30 18:30:32,-5,051,001,0.0,1604
2013/1/30 18:32:32,-5,051,001,0.0,1606
2013/1/30 18:34:32,-5,051,001,0.0,1608
2013/1/30 18:36:32,-5,051,001,0.0,1610
2013/1/30 18:38:32,-5,051,001,0.0,1612
2013/1/30 18:40:32,-5,051,001,0.0,1605
2013/1/30 18:42:32,-5,051,001,0.0,1607
2013/1/30 18:44:32,-5,051,001,0.0,1609
2013/1/30 19:5:28,-5,051,001,0.0,1564
2013/1/30 19:7:28,-5,051,001,0.0,1566
2013/1/30 19:9:28,-5,051,001,0.0,1568
2013/1/30 19:11:28,-5,051,001,0.0,1609
2013/1/30 19:13:28,-5,051,001,0.0,1611
2013/1/30 19:15:28,-5,051,001,0.0,1613
2013/1/30 19:17:28,-5,051,001,0.0,1615
2013/1/30 19:19:28,-5,051,001,0.0,1617
2013/1/30 19:21:28,-5,051,001,0.0,1610
2013/1/30 19:23:28,-5,051,001,0.0,1612
2013/1/30 19:25:28,-5,051,001,0.0,1614
2013/1/30 19:27:28,-5,051,001,0.0,1616
2013/1/30 19:29:28,-5,051,001,0.0,1618
2013/1/30 19:31:28,-5,051,001,0.0,1611
2013/1/30 19:33:28,-5,051,001,0.0,1613
2013/1/30 19:35:28,-5,051,001,0.0,1615
2013/1/30 19:37:28,-5,051,001,0.0,1617
2013/1/30 19:39:28,-5,051,001,0.0,1619
2013/1/30 19:41:28,-5,051,001,0.0,1612
2013/1/30 19:43:28,-5,051,001,0.0,1614
2013/1/30 19:45:28,-5,051,001,0.0,1616
2013/1/30 19:47:28,-5,051,001,0.0,1618
2013/1/30 19:49:28,-5,051,001,0.0,1620
2013/1/30 19:51:28,-5,051,001,0.0,1613
2013/1/30 19:53:28,-5,051,001,0.0,1615
2013/1/30 19:55:28,-5,051,001,0.0,1617
2013/1/30 19:57:28,-5,051,001,0.0,1619
2013/1/30 19:59:28,-5,051,001,0.0,1621
2013/1/30 20:1:28,-5,051,001,0.0,1552
2013/1/30 20:3:28,-5,051,001,0.0,1554
2013/1/30 20:5:28,-5,051,001,0.0,1556
2013/1/30 20:7:28,-5,051,001,0.0,1558
2013/1/30 20:9:28,-5,051,001,0.0,1560
2013/1/30 20:11:28,-5,051,001,0.0,1601
2013/1/30 20:13:28,-5,051,001,0.0,1603
2013/1/30 20:15:28,-5,051,001,0.0,1605
2013/1/30 20:17:28,-5,051,001,0.0,1607
2013/1/30 20:19:28,-5,051,001,0.0,1609
2013/1/30 20:21:28,-5,051,001,0.0,1602
2013/1/30 20:23:28,-5,051,001,0.0,1604
2013/1/30 20:25:28,-5,051,001,0.0,1606
2013/1/30 20:27:28,-5,051,001,0.0,1608
2013/1/30 20:29:28,-5,051,001,0.0,1610
2013/1/30 20:31:28,-5,051,001,0.0,1603
2013/1/30 20:33:28,-5,051,001,0.0,1605
2013/1/30 20:35:28,-5,051,001,0.0,1607
2013/1/30 20:37:28,-5,051,001,0.0,1609
2013/1/30 20:39:28,-5,051,001,0.0,1611
2013/1/30 20:41:28,-5,051,001,0.0,1604
2013/1/30 20:43:28,-5,051,001,0.0,1606
2013/1/30 20:45:28,-5,051,001,0.0,1608
2013/1/30 20:47:28,-5,051,001,0.0,1610
2013/1/30 20:49:28,-5,051,001,0.0,1612
2013/1/30 20:51:28,-5,051,001,0.0,1605
2013/1/30 20:53:28,-5,051,001,0.0,1607
2013/1/30 20:55:28,-5,051,001,0.0,1609
2013/1/30 20:57:28,-5,051,001,0.0,1611
2013/1/30 20:59:28,-5,051,001,0.0,1613
2013/1/30 21:1:28,-5,051,001,0.0,1553
2013/1/30 21:3:28,-5,051,001,0.0,1555
2013/1/30 21:5:28,-5,051,001,0.0,1557
2013/1/30 21:7:28,-5,051,001,0.0,1559
2013/1/30 21:9:28,-5,051,001,0.0,1561
2013/1/30 21:11:28,-5,051,001,0.0,1602
2013/1/30 21:13:28,-5,051,001,0.0,1604
2013/1/30 21:15:28,-5,051,001,0.0,1606
2013/1/30 21:17:28,-5,051,001,0.0,1608
2013/1/30 21:19:28,-5,051,001,0.0,1610
2013/1/30 21:21:28,-5,051,001,0.0,1603
2013/1/30 21:23:28,-5,051,001,0.0,1605
2013/1/30 21:25:28,-5,051,001,0.0,1607
2013/1/30 21:27:28,-5,051,001,0.0,1609
2013/1/30 21:29:28,-5,051,001,0.0,1611
2013/1/30 21:31:28,-5,051,001,0.0,1604
2013/1/30 21:33:28,-5,051,001,0.0,1606
2013/1/30 21:35:28,-5,051,001,0.0,1608
2013/1/30 21:37:28,-5,051,001,0.0,1610
2013/1/30 21:39:28,-5,051,001,0.0,1612
2013/1/30 21:41:28,-5,051,001,0.0,1605
2013/1/30 21:43:28,-5,051,001,0.0,1607
2013/1/30 21:45:28,-5,051,001,0.0,1609
2013/1/30 21:47:28,-5,051,001,0.0,1611
2013/1/30 21:49:28,-5,051,001,0.0,1613
2013/1/30 21:51:28,-5,051,001,0.0,1606
2013/1/30 21:53:28,-5,051,001,0.0,1608
2013/1/30 21:55:28,-5,051,001,0.0,1610
2013/1/30 21:57:28,-5,051,001,0.0,1612
2013/1/30 21:59:28,-5,051,001,0.0,1614
2013/1/30 22:1:28,-5,051,001,0.0,1554
2013/1/30 22:3:28,-5,051,001,0.0,1556
2013/1/30 22:5:28,-5,051,001,0.0,1558
2013/1/30 22:7:28,-5,051,001,0.0,1560
2013/1/30 22:9:28,-5,051,001,0.0,1562
2013/1/30 22:11:28,-5,051,001,0.0,1603
2013/1/30 22:13:28,-5,051,001,0.0,1605
2013/1/30 22:15:28,-5,051,001,0.0,1607
2013/1/30 22:17:28,-5,051,001,0.0,1609
2013/1/30 22:19:28,-5,051,001,0.0,1611
2013/1/30 22:21:28,-5,051,001,0.0,1604
2013/1/30 22:23:28,-5,051,001,0.0,1606
2013/1/30 22:25:28,-5,051,001,0.0,1608
2013/1/30 22:27:28,-5,051,001,0.0,1610
2013/1/30 22:29:28,-5,051,001,0.0,1612
2013/1/30 22:31:28,-5,051,001,0.0,1605
2013/1/30 22:33:28,-5,051,001,0.0,1607
2013/1/30 22:35:28,-5,051,001,0.0,1609
2013/1/30 22:37:28,-5,051,001,0.0,1611
2013/1/30 22:39:28,-5,051,001,0.0,1613
2013/1/30 22:41:28,-5,051,001,0.0,1606
2013/1/30 22:43:28,-5,051,001,0.0,1608
2013/1/30 22:45:28,-5,051,001,0.0,1610
2013/1/30 22:47:28,-5,051,001,0.0,1612
2013/1/30 22:49:28,-5,051,001,0.0,1614
2013/1/30 22:51:28,-5,051,001,0.0,1607
2013/1/30 22:53:28,-5,051,001,0.0,1609
2013/1/30 22:55:28,-5,051,001,0.0,1611
2013/1/30 22:57:28,-5,051,001,0.0,1613
2013/1/30 22:59:28,-5,051,001,0.0,1615
2013/1/30 23:1:28,-5,051,001,0.0,1555
2013/1/30 23:3:28,-5,051,001,0.0,1557
2013/1/30 23:5:28,-5,051,001,0.0,1559
2013/1/30 23:7:28,-5,051,001,0.0,1561
2013/1/30 23:9:28,-5,051,001,0.0,1563
2013/1/30 23:11:28,-5,051,001,0.0,1604
2013/1/30 23:13:28,-5,051,001,0.0,1606
2013/1/30 23:15:28,-5,051,001,0.0,1608
2013/1/30 23:17:28,-5,051,001,0.0,1610
2013/1/30 23:19:28,-5,051,001,0.0,1612
2013/1/30 23:21:28,-5,051,001,0.0,1605
2013/1/30 23:23:28,-5,051,001,0.0,1607
2013/1/30 23:25:28,-5,051,001,0.0,1609
2013/1/30 23:27:28,-5,051,001,0.0,1611
2013/1/30 23:29:28,-5,051,001,0.0,1613
2013/1/30 23:31:28,-5,051,001,0.0,1606
2013/1/30 23:33:28,-5,051,001,0.0,1608
2013/1/30 23:35:28,-5,051,001,0.0,1610
2013/1/30 23:37:28,-5,051,001,0.0,1612
2013/1/30 23:39:28,-5,051,001,0.0,1614
2013/1/30 23:41:28,-5,051,001,0.0,1607
2013/1/30 23:43:28,-5,051,001,0.0,1609
2013/1/30 23:45:28,-5,051,001,0.0,1611
2013/1/30 23:47:28,-5,051,001,0.0,1613
2013/1/30 23:49:28,-5,051,001,0.0,1615
2013/1/30 23:51:28,-5,051,001,0.0,1608
2013/1/30 23:53:28,-5,051,001,0.0,1610
2013/1/30 23:55:28,-5,051,001,0.0,1612
2013/1/30 23:57:28,-5,051,001,0.0,1614
